"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"0","0.7191355757634429","0.9964649081230164","127.959614672692","114.19973727876108","0.9965928792953491","144.67179840686276","104.94380444551992","0.9934192299842834","118.62924613204657","104.28863525390626","0.784909725189209","165.1593137254902","110.37207949478015","0.7591602206230164","102.26691750919119","110.43287699201467","0.9905566573143005","176.01661432802288","186.28435793176163","0.990820586681366","79.85980264501634","175.2522696435979","0.9834492802619934","212.89860345179738","279.863259644635","0.9730440378189087","36.82066674325981","273.64541923050336","0.9035806655883789","170.23021024816177","220.27438813606196","0.9750430583953857","70.56195427389706","218.30002506222348","0.7711654305458069","155.34171709048204","343.74435019704094","0.8860124349594116","71.7761390037786","337.467267871958","0.07229137420654297","160.29526654411765","264.3654882380393","0.06956455111503601","89.27036260467729","351.3136061946903","0.05322835221886635","205.31703176062092","247.7401760405144","0.026001395657658577","208.33216847937092","243.47483947213775"
"1","0.7221210032482358","0.9963118433952332","128.38661343443627","114.25835533479675","0.9963992834091187","144.51589945874184","104.9881629606264","0.9933947920799255","118.81452971813727","104.85994862244193","0.7869435548782349","164.931050219567","110.46479891886754","0.7686387300491333","102.28309780943628","110.57019799156528","0.9913439750671387","175.93244166156046","185.87535216745025","0.9910174608230591","79.47448331546161","175.70385958241152","0.9832033514976501","213.06495417177288","279.41032477184734","0.9731795191764832","36.50836620455474","272.6286815542036","0.914004385471344","171.1123557495915","220.06180754805035","0.9765205383300781","70.2621639476103","217.4960786262445","0.7698200345039368","154.86738217422388","344.5949642215155","0.8892963528633118","72.38882027420344","330.2957882501383","0.08690895885229111","159.79335809844773","262.62008802025724","0.06841814517974854","88.90986423866423","351.6282559285122","0.06116528809070587","205.35670062295753","248.32006943964328","0.029490841552615166","208.34838069342322","243.95716844406806"
"2","0.7210410766522674","0.9963194131851196","128.08186051113154","114.37488657183353","0.9965435862541199","144.42644505718954","105.35050923845411","0.9936617612838745","118.49357255923204","105.1240499040722","0.7721086144447327","165.53294462316177","111.38114456581859","0.7691572904586792","102.3114053564134","110.93094007103845","0.9898034930229187","175.79494102328434","186.8151045267561","0.9906483292579651","78.8369651245915","175.30917817512446","0.9828800559043884","213.33617366217322","280.08285657494474","0.9716877937316895","36.97306315104167","272.2481786677268","0.9090404510498047","172.04154220281865","218.5480600542727","0.975554347038269","71.85014712265115","216.3555098001936","0.7728905081748962","156.23713873570262","343.58629614905976","0.8817593455314636","72.4682856541054","329.812487036781","0.08382341265678406","160.23581112132354","262.5361673810841","0.07967454195022583","89.32105768739788","349.77539062500006","0.061025187373161316","205.73652279922388","248.64585133780423","0.031120171770453453","208.62925411049838","244.18906422842923"
"3","0.7178369093248073","0.9963319897651672","127.99578897314134","113.92921110170079","0.9964390993118286","144.59740732230392","105.25390084865874","0.9932559728622437","118.65307776756536","104.89043649319","0.7790814638137817","165.52968941482845","110.84847779400582","0.7544129490852356","102.39034415849673","110.94697395257191","0.9902318120002747","175.60668147467322","186.9318059060426","0.9907855987548828","78.57499265982435","175.9752607767561","0.9821516275405884","214.19795815461603","279.2490623271571","0.9741536974906921","36.45236545138889","272.6001624723452","0.9060752987861633","171.53307546977126","220.79518546045355","0.9736694097518921","72.25940978604984","216.7330959623894","0.7397953271865845","157.2763161254085","344.58161210591817","0.8747924566268921","73.03398182189542","331.8292074287887","0.10641264170408249","159.68636705984477","263.36829261442205","0.06620454043149948","90.6698548560049","350.41499585176996","0.0538838692009449","206.1319189133987","248.84039684734515","0.02554970420897007","208.64497166053923","244.69748167865046"
"4","0.7136229386224466","0.9965033531188965","128.26695261437908","113.6303521890556","0.9963263869285583","144.61342805351308","105.03888965707965","0.9933347702026367","118.82810106464461","104.1428881619884","0.7770905494689941","165.5221417994281","110.61765147521433","0.7400854229927063","102.99855749591504","110.11839740044249","0.9888097643852234","178.4090967116013","180.8762325860758","0.9902864098548889","79.48220645680148","176.70591641316372","0.9827163219451904","213.91994102328434","271.977765918833","0.9732633233070374","36.782577614379086","273.5789827329923","0.9071504473686218","171.0898246017157","221.43858242878875","0.9729734063148499","70.35198535794527","219.92622848105643","0.7236570715904236","157.12627336090688","344.4703876866704","0.8628026843070984","71.81327071844363","340.33745419662614","0.09036258608102798","159.19125625510623","263.8193478204508","0.06529298424720764","90.92511744281046","350.3327442270465","0.04753224551677704","206.8393522773693","248.58508624861727","0.023402228951454163","209.46212469362746","244.49099380358132"
"5","0.7177268489099601","0.9966363310813904","127.96377942453023","113.55773385647124","0.9964485168457031","144.45121017156865","104.98505178806002","0.9932264685630798","118.89736998314952","103.84727815611174","0.7835417985916138","165.86853426266342","110.43875095063608","0.7222894430160522","103.08359981362337","110.03639693808768","0.988839328289032","175.70180057700165","186.8848952571903","0.9906160831451416","79.29074754901961","175.57409775995578","0.9844561815261841","215.08980545343138","265.99169165687226","0.9739911556243896","36.536849277471404","274.0523994918418","0.9046286940574646","172.36889808006538","224.24727448319967","0.9736495614051819","69.87734726051879","220.98313593231472","0.7532473206520081","155.8554336448121","343.1363752246958","0.892486572265625","72.96089122497958","330.65778614145466","0.09078624844551086","159.31639029309642","263.15132073596516","0.07773494720458984","89.29298151552288","349.7208802889934","0.05188549682497978","206.5572980494281","248.6426105330476","0.02689228393137455","209.43427989685458","244.49327857093476"
"6","0.7193576165420168","0.9966051578521729","131.47478490093954","111.23419027412888","0.9963706731796265","144.50875076593138","105.20456769825084","0.993532657623291","119.00077071844363","103.94823732629287","0.7751169800758362","165.86199193218954","111.46059289442755","0.7180489301681519","103.14254461550246","109.67248697196489","0.9888445734977722","175.36276424632354","187.1631183455476","0.9913989305496216","79.65519524867238","175.16021458448563","0.9837881326675415","214.50464984170753","281.49665765002766","0.9723992347717285","37.62470320159314","271.53563912990876","0.9124327898025513","172.45575150633172","220.82987827537337","0.9753731489181519","67.9684388403799","221.89842021570797","0.7776728868484497","157.64568652982027","342.8160540825498","0.8970925211906433","71.62363089767157","331.41201863246687","0.0765366479754448","146.76593456392973","342.5298262064436","0.08735882490873337","90.62978707107844","347.80883789062506","0.05763275921344757","206.58348332822715","249.31242006014935","0.028874631971120834","209.24100988051472","245.25887008261893"
"7","0.7175745849004563","0.996498167514801","131.8528039470997","111.57551183109791","0.99638831615448","144.65464473549838","105.29698734789824","0.9938470721244812","119.26378038194446","104.25948421512031","0.7737245559692383","165.881427440768","111.72921509869332","0.7209853529930115","102.98504199857027","109.51054395827573","0.989547073841095","175.02377578635623","187.43790618086285","0.9915385246276855","79.18611813214869","175.56448877385233","0.9830520153045654","214.19601141237746","280.49605918141594","0.9749568104743958","36.54234643075981","271.76868539995854","0.9091904163360596","172.84845090379903","221.81393243570244","0.9749223589897156","68.89398711958742","219.8772113091123","0.764166533946991","156.9479549632353","343.0342574668142","0.8974078893661499","71.79970735038808","332.16826042242815","0.0668121948838234","146.82087418300654","343.68439530904317","0.07339901477098465","113.50971296721815","322.11564055586285","0.06139965355396271","206.59053627961603","249.03192840846242","0.030931992456316948","209.20341541564542","244.85307271501662"
"8","0.7166757132200634","0.9966455698013306","132.17188616983253","111.4874348598244","0.9962049126625061","145.13504327512257","105.19083478809459","0.9935697317123413","119.05756931678923","104.32783278743779","0.768502414226532","165.6692804074755","111.8344764371889","0.7367731928825378","102.52111896190769","110.00898783185842","0.9905591011047363","174.52465979881538","185.22599211836285","0.9913458824157715","79.91286732792075","175.24366530696904","0.9829432964324951","213.39377808415034","280.7967086386892","0.9764109253883362","36.29751965890523","271.8719536435288","0.91236811876297","171.87906901041669","219.88348226631638","0.9754374623298645","69.27994472528596","220.1169822490321","0.7584757208824158","157.28587431066177","343.11783782148785","0.8746479749679565","72.28320152930965","331.5909434630808","0.0667118951678276","146.79117838541669","344.05131922358964","0.07070882618427277","90.618936376634","350.6540376106195","0.06127825006842613","205.78632429534315","246.97260763792866","0.030903849750757217","208.92359515420753","242.90066609340434"
"9","0.7210034607526135","0.9963979125022888","132.68023322610296","111.90908786469858","0.9960705041885376","145.24286407271242","105.427794329888","0.9935286641120911","119.815673828125","104.32056528277103","0.7760085463523865","165.66851447610296","111.05750159879702","0.7260943651199341","103.59277662888073","109.5687731177406","0.9913326501846313","173.80364710988562","184.8479522435011","0.9911448955535889","80.4162438087214","174.32000354327988","0.9858859777450562","211.6891978145425","278.3438731505808","0.9752094149589539","36.80936127706291","272.8288012479259","0.9138609766960144","172.00093188316995","221.70578678097348","0.976161539554596","69.80730443218954","219.54689228429206","0.7853444814682007","155.43817657271242","341.06579265763276","0.9029921889305115","71.2878497753268","333.6278540687224","0.07386300712823868","145.834370532067","343.4696271778208","0.07572387903928757","89.90389156964869","350.7683083863385","0.06482773274183273","205.77437257455065","247.44997817858132","0.03261209651827812","209.51743132148695","243.23009389691651"
