"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"0","0.668492047006593","0.9950281977653503","115.20736794066586","124.59656301852877","0.9935415983200073","124.86494874642565","112.37898835038717","0.9892177581787109","99.62727864583334","114.96241206616428","0.8830845952033997","145.84419998468138","123.476986505289","0.7667470574378967","83.96351932700163","122.00317382812501","0.9833787679672241","167.33419181474673","190.22400982612004","0.9554265737533569","63.76360724954044","187.08170933006085","0.9592262506484985","203.83661407271242","291.9922307107301","0.8382570743560791","0.31368180817248775","276.59231540376106","0.45238637924194336","192.93268739787584","306.88077943514935","0.9410170316696167","54.20446857128268","193.40678797358962","0.7371538281440735","162.0892214307598","342.4910337735067","0.6819437742233276","76.59695095486111","343.49241003526","0.056723978370428085","158.7174160028595","347.3692227253872","0.05686615779995918","0.6050715726964614","243.3126047860205","0.03305584192276001","8.43095866683262","247.35563835211562","0.04130993410944939","6.495949240291821","249.5432787869884"
"1","0.6631516691516427","0.9952013492584229","114.81204363255719","124.10694223589603","0.9941165447235107","125.32786649816177","112.3450409205614","0.9896690845489502","101.78969439338236","116.6853292009472","0.8578944802284241","146.48826848447715","123.24456409015488","0.7884604334831238","82.5512854881536","122.4138243008504","0.9659587740898132","166.9735498366013","182.18179078228707","0.9540811777114868","63.926607019761036","185.89993367152934","0.9586993455886841","204.64599609375","293.94027844994474","0.7900241017341614","-0.024196649688521244","273.70297592298124","0.49877065420150757","155.01107409109477","199.2177939625968","0.9382492899894714","57.873985938776556","187.783554212182","0.6876959800720215","162.07875370200165","342.34493829507744","0.662441611289978","78.1405898948121","343.9248954300332","0.05953172221779823","159.79996425653596","346.6812970996958","0.06426864117383957","2.6496697718801063","244.30199007017424","0.031921420246362686","32.30787090226716","231.55091412299504","0.03659376502037048","3.8749587613772727","250.53216174640488"
"2","0.6469345482833245","0.9938040971755981","112.31827480341096","123.69847120436948","0.9933128952980042","125.28985715379903","111.71067769548536","0.9900840520858765","101.3623126659518","114.89523828557108","0.8773953914642334","145.32753140318627","122.40191434336975","0.7534907460212708","83.74614640778186","122.0929036098244","0.9543669819831848","171.90927542892157","183.69451742256638","0.9533292651176453","62.89652506510417","192.3533643874447","0.9428380131721497","206.08068129595588","291.1522789339049","0.6083976626396179","-9.736933490030127","254.8762822784154","0.5949006676673889","148.71023539624184","192.64764566337115","0.8988674283027649","62.46045879289216","187.99555145533742","0.5225710868835449","159.76149216196896","327.1625458033739","0.684712827205658","82.40741006689134","344.5325139138551","0.06313107162714005","160.739155688317","345.4655091952434","0.08506304025650024","1.2622342078514348","235.23285722310567","0.03585826978087425","-0.4949510487076504","255.45457147918972","0.04576382413506508","0.1899073638168036","258.1220778743778"
"3","0.6603745182647425","0.9930663108825684","111.68728298611111","121.51327757708795","0.9929460883140564","125.98825891033498","111.32345824115045","0.9871596097946167","101.64500517003677","113.82764428062778","0.8335818648338318","146.88459009906046","123.33456123824669","0.7854800820350647","84.72696142258988","120.2495176602254","0.9724075794219971","165.14081967422388","183.46440408082137","0.9602700471878052","59.999230079401556","183.0903503958103","0.9489290714263916","203.10661764705884","288.0507315576604","0.6916735172271729","-16.658333173764298","243.40700942858132","0.6321121454238892","149.56894020629085","192.22658410536505","0.7987452149391174","76.0611021752451","173.38318411227877","0.7550076842308044","156.95306117238562","338.0878171667589","0.7042474150657654","66.0986567478554","337.462860377489","0.051478710025548935","157.32128267973857","347.77017508987836","0.05028051882982254","2.5659187167298563","233.43850464947457","0.03199552744626999","111.42583709916259","234.64473217989493","0.03698542341589928","74.22506893382354","306.5830467021571"
"4","0.5969722655547016","0.9953556060791016","119.75905873417076","125.7128096048811","0.9940475225448608","127.82203424989788","113.00502270723867","0.9905095100402832","103.3254984936683","112.96829628733408","0.7641350626945496","148.09587865093954","125.33452666966262","0.7559910416603088","82.93355704912173","126.20337022089326","0.9774618744850159","171.7920400582108","195.00333802889935","0.9675837755203247","60.35895054636438","199.78096480918143","0.9449135661125183","193.4778390522876","292.92111017007744","0.545350968837738","18.540033078661153","303.7377821660675","0.6889048218727112","157.13801764195262","196.8825348710592","0.3217901289463043","17.661176693984885","298.52086430102327","0.5989837050437927","158.84360319648692","338.31849764933634","0.4596557915210724","79.78737425959967","342.8822313156803","0.04061375930905342","159.86174938725492","347.7384152032633","0.02833886630833149","-8.949625850502962","257.62686670353986","0.04101160913705826","-0.7943288641038284","248.4940844510509","0.03388090431690216","0.07068182907852473","251.58112922600944"
"5","0.6890567280352116","0.9948703050613403","118.73121074601717","124.70030928080062","0.9954016208648682","125.90450910181782","112.68671086404177","0.9898755550384521","103.83588005514706","115.07737151289409","0.7760222554206848","148.916606030433","125.84234457100388","0.7671725749969482","85.19668479370915","125.0611485844165","0.9310300946235657","166.328795189951","178.22783073492812","0.9774041175842285","65.1205903096916","190.75394621992535","0.9507778286933899","194.7357855902778","290.68489007190266","0.7982719540596008","37.77276731004902","243.8443722345133","0.8262544274330139","164.82477724162584","194.09071120540654","0.7910435199737549","70.27517680249183","296.1966239456582","0.8549387454986572","158.74749476613562","334.9151017180587","0.6898268461227417","74.19937831903596","330.31857110757744","0.07386204600334167","162.47507531658496","346.5906193826051","0.18175965547561646","-5.1814519346149925","306.2006641489215","0.05510999634861946","-1.6179068571601818","246.3118399560979","0.060342833399772644","2.5611286537320006","251.2461596463634"
"6","0.7270591276533463","0.9948989748954773","121.85870800142975","123.7715108415722","0.9948368668556213","129.21942816840277","112.55532053719581","0.9901133179664612","105.06855883629494","115.55338901756085","0.7689764499664307","150.50687104268792","122.49836879493917","0.8080546855926514","85.22266263276144","123.58911834986866","0.9625496864318848","170.20954605800654","190.60720258054482","0.979029655456543","64.47962143841912","184.82691942063056","0.9392231702804565","199.99267578125","296.8283864249171","0.9331690073013306","-4.203247369504442","243.23318886545908","0.8386368751525879","165.86468864889707","191.16966045008297","0.6774675846099854","-17.0791685814951","247.25864106574946","0.8577823638916016","166.3501295700572","330.7397785017976","0.7693524956703186","77.25300308925654","319.19298560218476","0.24571198225021362","59.50788909313726","308.40645309043146","0.43902504444122314","8.05173886367698","301.69319085315266","0.0675252377986908","73.10614691840279","335.0438264829923","0.09365177154541016","-3.7994225196589055","325.8705989871405"
"7","0.6226888349389329","0.994652271270752","122.79797123927696","124.80601622995023","0.9935871362686157","129.44874482996323","113.323601916828","0.9896487593650818","105.29580110038808","115.90315287092092","0.7280282974243164","148.66922615400327","119.50797291983547","0.7725023627281189","84.23633450776144","123.95401676144222","0.9721055626869202","170.79902599060458","188.8476886580476","0.9598264694213867","63.038286196640115","191.32473295768807","0.9459397792816162","203.19996553308826","296.9531574080476","0.5463982224464417","7.25807987786586","273.04049061462945","0.8247334361076355","162.64729817708334","193.71787282217923","0.42069846391677856","14.365277259178411","291.9511048983684","0.7326851487159729","165.6299147263072","336.5039386580476","0.5053922533988953","64.25604527292688","337.1714472137722","0.049216341227293015","159.13934844771242","346.18775494330754","0.06556571274995804","-2.2548825133080577","257.26519289269913","0.040949415415525436","-3.395606894898259","254.59540173015765","0.04378056153655052","-1.0287197586757686","258.8217190092644"
"8","0.6182993584695984","0.9953696131706238","119.88875644658906","125.38790272400443","0.9935890436172485","130.20065008425246","113.01303559699946","0.9921741485595703","105.66533905228759","115.30601839048674","0.76155024766922","150.03901462928923","125.36849840552406","0.8277750015258789","90.7663462520425","123.41164377938331","0.9694824814796448","171.40439899918303","201.27348503180312","0.9763705134391785","57.567932527828845","198.16744914097072","0.9566598534584045","204.88324333639707","294.35510145879425","0.6601005792617798","-17.153136808108663","288.13246465362283","0.8378283977508545","168.48012088950165","200.2022208154729","0.47536399960517883","85.30738581239788","190.8318389622511","0.521401047706604","162.80254289215688","343.23687258019913","0.3298167884349823","75.6723361545139","343.94609029314165","0.05303771421313286","158.1653550091912","342.7805996785122","0.061543915420770645","3.0028778275633172","238.11419191613663","0.03971334174275398","-2.6921191246680967","255.65221195727327","0.05931240692734718","-5.299247292911305","246.2001618241842"
"9","0.6617135642205968","0.9901285767555237","118.446675219567","123.09942464912888","0.990006148815155","128.0462766161152","114.13399755427268","0.9882199764251709","103.1247127757353","115.169305041828","0.8412964344024658","149.33836294934642","125.05905016333656","0.7819162011146545","87.13450712316177","128.00274604189713","0.9638044238090515","171.36278339460785","191.9382172981195","0.8876341581344604","57.12767756842321","187.08402650546185","0.9499589800834656","200.60087316176472","299.083727271156","0.8857624530792236","-12.757101619944853","247.74202329922568","0.762893557548523","160.8569495506536","189.252432764104","0.9752911925315857","60.3066956763174","173.51096904383297","0.5047836303710938","160.09146497140523","345.06060304894913","0.5717660188674927","57.95957079120711","345.49658851285955","0.0488862618803978","157.68275441687092","342.65083785605646","0.050083428621292114","0.10702049030977137","311.57291378595136","0.034051019698381424","159.3555166207108","258.68067918625553","0.022648129612207413","182.55736506842322","256.74536780973455"
