"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"0","0.8646898028605124","0.9908075928688049","123.6606094260621","124.91250907425334","0.9785621762275696","125.54096296721815","119.36455920734238","0.983100175857544","116.91940008425246","119.11601378854398","0.8406171798706055","133.59515420751634","120.41202781474696","0.8584257960319519","104.3490859885621","122.5389112624447","0.9978232383728027","152.67469618055557","158.26726052613387","0.9968826770782471","94.79689255259396","158.55008555724558","0.9894610047340393","162.83890867544935","198.11442957515212","0.9877384305000305","67.40746591605392","205.13517936774062","0.964682936668396","148.30165887969773","198.6385163163717","0.9644257426261902","94.08991396037582","202.22127458690545","0.9971464276313782","137.9549951491013","261.3392409603153","0.9937961101531982","94.71881542330475","259.19919174329374","0.961341381072998","136.73023897058823","332.7763974350111","0.9365719556808472","83.5577432470384","330.323237866427","0.1365634799003601","140.01729728349673","353.0054035017976","0.12178034335374832","93.26330646190769","332.5438696937224"
"1","0.8651807768379941","0.9908514618873596","123.66715973498775","124.8121251469165","0.9790356755256653","125.53521050347223","119.44553881619885","0.983112096786499","116.94412530637256","119.07854198354536","0.8428805470466614","133.52341196895426","120.51744309146848","0.8611879348754883","104.39133189082925","122.61365232214465","0.9978335499763489","152.79210707720588","158.2720569171737","0.9968876242637634","94.77199978298611","158.57131282840157","0.9894183278083801","162.87334367340688","197.90560832065822","0.9878458380699158","67.45548821742238","205.3048841088219","0.9645119905471802","148.2782341452206","198.661363989906","0.9643880128860474","94.3451286764706","202.26850931623343","0.9971471428871155","137.8720352073121","261.47151440645746","0.9938930869102478","94.74769741881128","259.41940442650724","0.9612820744514465","136.9272109885621","332.9073583552268","0.9360440373420715","83.46084494995915","330.334224194552","0.13952888548374176","139.94368808721407","353.1222993293695","0.12222491949796677","93.2363871655433","332.3776164097069"
"2","0.8662363343379077","0.9909111857414246","123.75970179738563","124.95092881464326","0.979099452495575","125.64098881740196","119.45329244157911","0.9833775758743286","117.00201695261438","119.28535393909017","0.8422200679779053","133.43138850592322","120.56717324045908","0.8634430170059204","104.41003338184233","122.66694735636754","0.9978514909744263","152.71002476511438","158.44284732784845","0.9968859553337097","94.66574276194854","158.55003694517424","0.9894956946372986","162.66652624591504","197.96617896155976","0.9877506494522095","67.30789483762256","205.12861673810843","0.9654346704483032","148.2906964869281","198.69043400857302","0.9634572863578796","94.29505591299021","202.6047752177821","0.9972525238990784","137.88159339256538","261.13503785259957","0.99408358335495","94.68579261131536","258.94602007570523","0.9629384875297546","136.9565716911765","332.54879571695244","0.93817138671875","83.43366236468546","329.9021601043971","0.14707614481449127","139.77503957312092","353.0751456201604","0.1265685111284256","93.14969330831292","332.14538034084626"
"3","0.8630994514507406","0.9911959171295166","123.48402235243056","125.02273694603845","0.9783871173858643","125.4696994357639","119.3773603861311","0.9836472868919373","116.83574601715686","119.32619618103568","0.8319903016090393","133.44431359783496","120.83721329680587","0.8557043075561523","104.40975413602942","122.69411340224005","0.9977700710296631","153.13494115093954","158.95051939297568","0.9967740178108215","94.32154437295752","159.3192257501383","0.9894587993621826","162.08567899816177","198.91208884990323","0.9870896935462952","72.60369593801063","201.59118112209626","0.96551913022995","148.52211945976308","198.67926943618642","0.9598046541213989","94.10496132046569","202.3256771121405","0.9971454739570618","137.20256331699346","261.8253130617395","0.9938815832138062","94.26682017207925","259.92134026721516","0.9612855315208435","136.52168224060458","333.33760759471795","0.9364915490150452","83.21665645424837","330.80371957964604","0.1356188952922821","139.67738332312092","353.43322213772126","0.11092634499073029","92.79457241881128","332.4097327848452"
"4","0.8630196425844642","0.9913815855979919","123.59671798406863","125.23796689193861","0.9776681661605835","125.41723313674429","119.31723535588358","0.9840430617332458","116.86365464154413","119.49522845512999","0.8323222398757935","133.35859311172388","120.77472247908602","0.8587583899497986","104.30790919883579","122.65486725663717","0.9976549744606018","153.34100860396242","159.34954347863663","0.9968219995498657","94.11193448733661","159.57340206720133","0.9895089864730835","162.4633469924428","198.96212687534572","0.9877263903617859","72.9345782909518","201.78955078125003","0.968041181564331","148.77945644403596","198.6753318584071","0.9580927491188049","94.02392418555965","203.3796030230227","0.9969846606254578","137.06507863562092","262.5471861172567","0.9933199882507324","94.29776060814952","260.3592216019082","0.9616888761520386","136.26227085886438","333.6766929964049","0.9354223608970642","83.41503267973857","331.1395965846239","0.13303281366825104","139.89604077308007","353.5783453747235","0.10886549949645996","92.85421134599673","332.71145170768807"
"5","0.8601613842389163","0.990964412689209","123.10984892003677","124.53635696816235","0.977719783782959","124.91110409007354","118.43522603532911","0.9826469421386719","116.52433108660131","118.70025904832688","0.8357093334197998","133.64848217933007","120.79799145723867","0.851887583732605","101.73660577512256","122.01923201569414","0.9977403879165649","152.92309729881538","158.86538345201882","0.9966421127319336","94.21336454503677","159.40496123997514","0.9897072315216064","162.18804253472223","199.34128482784848","0.9877047538757324","72.5280602149714","202.13134225490876","0.9659469723701477","148.07794309129903","198.57687620990046","0.9607606530189514","93.61198874080883","202.620476916828","0.9967132806777954","136.61179087520426","263.3799919195935","0.9927266836166382","94.00062710631128","262.74474557522126","0.9563855528831482","135.85586448120915","336.0445221757467","0.926191508769989","83.96541819852942","333.67763282978433","0.1125536859035492","140.33980226205065","353.93156068514935","0.1007426530122757","93.20006925296161","332.7649249861726"
"6","0.8606206301380607","0.9907546043395996","123.17541583690769","124.59464284171047","0.9785683751106262","125.34892163245507","118.47876624723452","0.9824044704437256","116.47853477328432","118.79644613350388","0.8399137854576111","133.67825776143792","120.40618626417313","0.8594275712966919","102.56914924172794","121.37230257017424","0.9977759718894958","152.40701912275327","158.36127627212392","0.9966928958892822","94.3063294653799","158.62334394876936","0.9895882606506348","162.66524969362746","199.48115796114493","0.9887033104896545","72.87883284824346","202.33836486276275","0.9667578339576721","148.19715711805557","198.20807262859515","0.9636786580085754","95.22193659364788","201.9415607283601","0.9968794584274292","137.22523807700165","263.1570569603844","0.9930062294006348","94.31651794832517","262.26551157183354","0.9533087611198425","137.30264501633988","335.3160216745022","0.9196212887763977","83.97579816431781","332.86159819206307","0.10893770307302475","141.50047551572715","354.18635275511616","0.10453153401613235","92.21451503778596","333.20470219164827"
"7","0.8618209550485891","0.9909005165100098","123.21172577103759","124.3668871854259","0.9775748252868652","125.56706846149919","118.67458377264244","0.9823631644248962","116.48814880770017","118.58512135733547","0.8293428421020508","133.91963784211603","120.6954199866911","0.859093427658081","102.20480526194854","121.60842760474281","0.9978818893432617","152.3557336345997","158.37856596550057","0.9964597821235657","93.70855194291259","158.88405048741706","0.9901959300041199","162.67324410232845","199.00450039753875","0.9873744249343872","72.53001493566177","201.6055864992395","0.967010498046875","147.72248710682192","198.36690446971795","0.9602721333503723","95.00558491625817","202.20204041067478","0.9970247149467468","136.68409160539215","262.44291322421185","0.9935471415519714","93.92191170087827","261.69585911573563","0.9577464461326599","136.91755706188727","334.8461373928374","0.9292111396789551","83.56645571640115","332.7880319240874","0.12641297280788422","141.3721181832108","353.83696159430315","0.10854438692331314","92.35070720996733","332.91934933282636"
"8","0.8644117309766657","0.9909608364105225","123.34297928155638","124.87789727945244","0.978604793548584","125.80192216860704","119.31230123064161","0.9827206134796143","116.42770405688317","118.96030932401135","0.8300080299377441","134.14410360498366","120.64230319672983","0.8562367558479309","102.13893516390932","121.74126819171738","0.9978189468383789","152.35930798100492","158.2736935235758","0.9966262578964233","94.00182387408088","158.7106350248894","0.9904662370681763","163.1235160079657","197.36181748651828","0.9873096942901611","72.60462941687092","201.0861341088219","0.9689022898674011","148.4137082567402","198.54895667692202","0.9610335230827332","94.26072463490605","203.35678775753598","0.9968785047531128","136.3562729779412","261.8379359962666","0.9935257434844971","94.16335560917075","260.052366003526","0.9589503407478333","137.76180491727942","333.3739046079923","0.9319735169410706","84.05760920904821","331.8970374723452","0.1432686448097229","141.35596979677288","334.19813848174783","0.129714697599411","92.55733315461602","332.6898031319137"
"9","0.8635862666894408","0.990956723690033","123.37490106719773","124.95367539667451","0.9780504703521729","125.79183740553513","119.0442947792796","0.9825626611709595","116.53756733813317","118.99765959883159","0.8290290236473083","134.2990132250817","120.37849358752767","0.8623872995376587","102.40318148743873","121.36861615476356","0.997870683670044","152.51932381025327","158.4322174882467","0.9966962337493896","93.8720862694036","158.80606052094856","0.9903671741485596","162.46481502757354","197.5105056087528","0.9874818325042725","72.4807639527165","201.0914490286228","0.9679871201515198","148.2437353196487","198.27995367809737","0.9602610468864441","95.20530152165033","203.24253318584073","0.9968701004981995","136.2271018433415","262.07882501382744","0.993198812007904","93.9230446410335","260.37409689574116","0.9585667252540588","137.74433210784315","333.7046287334071","0.929634690284729","83.72710184334152","332.4427565853153","0.13641464710235596","141.4111487694036","333.8277144980642","0.12263128906488419","92.68107894199348","331.917227685979"
