"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"0","0.7264527617131963","0.9918839931488037","128.46482619740604","149.29781483337945","0.9866204261779785","139.79560802185458","145.19720837078265","0.9890432953834534","119.25016116472631","145.58874619745578","0.8323408961296082","153.93597771139707","151.80849868639382","0.8659943342208862","105.31297072865605","151.6477709744884","0.991927981376648","177.9260971966912","199.7313642923811","0.9865245819091797","84.00369083180148","206.50121098071074","0.9727790355682373","213.64564185049022","237.05310382674227","0.9485450387001038","28.56854407615911","239.2775273956029","0.7370469570159912","178.98158254187092","228.17509744019637","0.8331776857376099","73.82371291615605","215.9060263844718","0.9377912878990173","171.04361340890523","317.97198000207413","0.9385682940483093","89.76150014042075","322.43317460591817","0.12267707288265228","236.44159454146242","248.67156712354813","0.10494381189346313","85.10192472171161","319.9567136511339","0.05824718624353409","242.03367544934642","248.91256956927546","0.05158507078886032","61.16860782398897","331.92925107162614"
"1","0.7253393964732394","0.9919734001159668","128.51373410692403","149.3043936670354","0.9868817925453186","139.80915543300654","145.15016808974005","0.9893442392349243","119.26025390625","145.60120709174504","0.8316454291343689","154.15640637765523","151.69680435045632","0.8690510392189026","105.27976441227533","151.62341632674227","0.9920333027839661","178.1073676215278","199.8331417657633","0.9864835143089294","83.95061019199346","206.51219730883574","0.973380446434021","213.5387944240196","237.12511450843476","0.9487066268920898","28.528619903364994","239.3177133745852","0.7374650239944458","178.7045706954657","228.33248712320244","0.815841555595398","73.9556765088848","216.14929739352877","0.9364606738090515","171.34018841911765","318.17809518459626","0.9389627575874329","89.68004812602125","322.71972656250006","0.11944623291492462","236.91639220792484","248.6654257985343","0.10492853075265884","84.77317261540033","318.9562448147124","0.05660209432244301","242.24532781862746","249.0041709157218","0.0515630804002285","61.465625638276144","331.9750436428374"
"2","0.7231619386550259","0.9922323226928711","128.40956744025735","149.29875466675887","0.9867449402809143","139.76741217320262","145.12819543349005","0.9896903038024902","119.25248289419935","145.63688835211562","0.8267484903335571","154.50768165339053","151.5238263965708","0.8671528697013855","105.14659607332517","151.70613786815542","0.9919368028640747","178.22504978553923","199.78882376071627","0.9872324466705322","83.81239947150736","206.6150766558352","0.9726908206939697","213.88729319852942","237.1511867827019","0.9471574425697327","28.045799903620303","239.29107395948563","0.7351608872413635","178.70326222937092","228.59834654141318","0.7928245067596436","66.69093711703432","213.0213374585177","0.9376052618026733","171.88487732332518","319.0603394634956","0.936870276927948","88.91604753880719","323.22694491496134","0.11783300340175629","236.49067797691995","248.4699080475664","0.10639100521802902","84.8534996680964","319.57990528207966","0.056981224566698074","242.348122191585","249.10254554410955","0.04850035160779953","62.13038226358252","332.5448095271018"
"3","0.7224533509682206","0.9914863705635071","129.71319061478758","148.90520754113663","0.9847931861877441","139.03009152879903","144.8195573924917","0.9880771636962891","119.18434691584967","145.1070329784292","0.8220340609550476","154.12730098549838","151.8865696729812","0.8675087094306946","105.13366300296161","151.94582778795632","0.9917383790016174","177.70866842830884","199.30981661366152","0.9860051870346069","83.86806512969771","206.77074871232026","0.9717772006988525","214.399493847018","238.41949192823563","0.9508638978004456","15.089185128804127","252.77154162921738","0.7836669087409973","175.72324665543303","228.20601471757467","0.7449524998664856","90.46609317555148","218.27612412714328","0.9377734661102295","171.49559270322715","319.42651799294805","0.941386878490448","88.26583563112746","322.16749343196904","0.11170274764299393","236.8509369893791","318.22936471584626","0.11365637183189392","84.0005632786969","317.4321267457135","0.04669695720076561","143.77822776245915","320.4370009160675","0.04758698120713234","61.44516888786765","333.5610286746405"
"4","0.7244561950073523","0.9905017614364624","126.5735102634804","153.22037148264658","0.9847670197486877","138.86704388786765","144.98239162748894","0.9876311421394348","119.31954976000817","144.8696926420769","0.8068963885307312","153.9074467677696","151.1565784015487","0.86394864320755","105.38440978604984","151.55172972552546","0.9921678900718689","177.51876531862746","199.77986293556418","0.9840653538703918","83.6392271752451","206.67947144634957","0.9711169004440308","213.69378382863565","243.0755237140487","0.949556291103363","14.894494948044322","251.59853234755258","0.7931181788444519","175.16106898488562","227.52727677336838","0.7909485697746277","58.80139718647876","211.64115973278487","0.92708420753479","172.3245698018791","319.7940252523507","0.9352735280990601","87.00025371476717","324.40445891523785","0.12205930799245834","237.30583639705884","317.598380029729","0.11048769950866699","83.40236289828432","315.79513144704094","0.05072936415672302","142.95920777165034","320.2260245264104","0.05540306866168976","61.01037916794322","333.71516134886616"
"5","0.7247480156228823","0.9914863705635071","126.40750261693219","153.534907788302","0.9854291677474976","137.02371834150327","142.60936095651275","0.986767590045929","119.32165607128269","145.47097535259957","0.8286319375038147","153.6859489889706","152.2097913353844","0.8720185160636902","105.42389514399511","152.32302505358132","0.992767333984375","177.636128344567","200.01908293867535","0.9842450022697449","83.59959022671569","206.68603407598178","0.9726765751838684","213.6441419015523","242.34120596826605","0.9532086849212646","16.122915230545345","251.09011489733132","0.7716262936592102","174.88187104268792","228.06479665030423","0.7783560752868652","61.41905940436071","212.13983856471242","0.9310437440872192","171.01621540543303","320.61563407425336","0.9409357905387878","87.0486749387255","324.0960963426438","0.12393636256456375","236.16847617953434","318.01352711905423","0.10270574688911438","83.033487157884","315.7606492844303","0.050908468663692474","240.9701637816585","301.07374343196904","0.05397260561585426","208.4472337111928","305.6615238696073"
"6","0.7256438782548204","0.9901970028877258","125.72737949346406","153.04214342505531","0.9833387732505798","136.88770169526146","142.48836551092367","0.9875410199165344","119.50983583537582","145.74576318791483","0.8323577642440796","153.00044041053923","152.08709446729813","0.8733571767807007","105.58861825980392","152.53557323354536","0.9924179315567017","176.75766888786765","199.3128305620852","0.9854595065116882","83.56716579861111","207.67780135163164","0.9721053242683411","212.2903741574755","241.1455920734237","0.9569185972213745","15.420590070338031","250.61784862417036","0.7673395872116089","174.81373506433823","227.53763114456584","0.7746605277061462","66.29095738230188","214.24897050435567","0.9288661479949951","171.7899018331291","320.18590336352327","0.941257655620575","86.527099609375","324.1401712873341","0.13494595885276794","236.430153441585","318.8559094994469","0.10991598665714264","83.3236953635621","317.5592311082688","0.05175100266933441","240.7894997191585","300.7872886995299","0.0535159669816494","209.2029367085376","305.45615407217923"
"7","0.726945811553913","0.9900830388069153","127.83899643841913","150.18992736276275","0.9837034940719604","138.25024573631538","144.78638775580754","0.9883318543434143","118.98052140778186","145.95586456028764","0.816666305065155","153.29577078227126","152.12392621335732","0.86710125207901","105.56958167381536","152.9018489871405","0.9921079277992249","177.52462150224673","199.57685892560843","0.9827229976654053","83.39208665236929","207.00622558593753","0.9720202684402466","213.62039802900327","237.34535959969583","0.9543675184249878","14.03237934985192","250.54329391074393","0.7809975743293762","174.28769978043303","226.7506827295354","0.7981212139129639","61.75040051828023","210.67180262202712","0.9375188946723938","172.33264399509804","318.89233614491155","0.9376015663146973","87.31260212418302","323.54357153968476","0.1301075518131256","235.35783356311276","319.0074495298673","0.11466722190380096","82.78088937397877","316.1852919316925","0.052560869604349136","142.36750982945262","320.50317814919805","0.05939924716949463","208.23933121425654","305.47219605572457"
"8","0.7254247647874495","0.9900526404380798","125.90188419117648","153.12749001832137","0.9820652604103088","138.16688687193627","144.86270870782633","0.9868425726890564","119.5575389986724","146.11348109962668","0.8282066583633423","153.84379467933007","152.56354137859515","0.8743524551391602","106.54997383067811","153.0828479327987","0.9920136332511902","176.256813597835","198.33106116910952","0.9836588501930237","84.01666379442402","207.3568320485343","0.9733425974845886","211.146280126634","241.1434693463081","0.9567043781280518","15.032449360766442","250.21133827952158","0.7480937242507935","174.33063980800654","224.93443851977324","0.7836240530014038","66.71670352711398","213.91766303408465","0.9371776580810547","172.74479485804738","319.7558809803651","0.9391893148422241","88.66761450674021","323.51210332549783","0.13177137076854706","236.39156964869284","318.5176018909016","0.11068534851074219","83.44661937040442","317.86085280696904","0.05660252273082733","241.58670662275327","250.87362913958796","0.05783796310424805","-11.348461076325062","238.62435940092647"
"9","0.7259185075321618","0.9897304773330688","129.17652803308823","150.50994062845686","0.9820350408554077","138.1436376633987","144.80526544351494","0.9882049560546875","119.34745838439544","145.65690032148785","0.8217502236366272","154.1919264450572","151.81297099695797","0.8717889189720154","106.18877336090686","152.73958189297568","0.9919933080673218","176.58182381025327","198.82384173638","0.9851635694503784","83.67880029616013","207.3532023472069","0.9716266989707947","210.50853056066177","241.90570662506917","0.95681232213974","14.732919331469567","250.6475992118363","0.7668717503547668","173.95801419526146","225.8753737728153","0.7724834680557251","67.3754723243464","214.18430024543696","0.9440126419067383","171.25686146854576","319.3915821176715","0.9402881860733032","87.72164936938317","323.4628755012445","0.13224244117736816","236.14007289113565","318.6142102806969","0.10843900591135025","83.79116881127452","318.2015910190819","0.05337856337428093","241.20841630923204","250.09306510992812","0.06379305571317673","-11.569269716350082","239.13289027931418"
"10","0.7271070912042085","0.9899154901504517","129.0591410717933","151.61359668832966","0.9837290644645691","138.50547640931373","145.49959165860068","0.9885919690132141","119.50762580422794","146.10145771397956","0.8083323836326599","154.32478362438727","151.4971383693999","0.8782650828361511","105.97799064287173","152.71974816786505","0.9916987419128418","176.29608353758172","199.3545559233269","0.9835126996040344","83.78349354064542","207.50819383469306","0.9734278917312622","212.20778122446896","237.4744246491289","0.9583946466445923","15.307892444087011","250.4746212579508","0.7717381119728088","174.95401220383988","226.85589545595965","0.7820708751678467","70.87419896343954","218.55757181623343","0.9428409337997437","171.4068563623366","318.2050586801715","0.9435896277427673","88.57950048508988","322.2363605330476","0.14483104646205902","236.47338069342322","318.3012133573009","0.10624934732913971","37.144484177134395","249.55538319275445","0.05374889448285103","241.68212890625","250.6892273489353","0.05988374352455139","-11.642513898463031","239.8898774543695"
"11","0.7276915526565384","0.989874005317688","126.39247121374592","153.48159655005531","0.9837065935134888","138.23690576491015","145.21146791171185","0.9862617254257202","119.54392775990605","145.43318756913717","0.7997676730155945","153.68326822916669","151.89984076845963","0.870587170124054","105.9314044628268","154.7039794921875","0.9916452765464783","175.76049006842322","198.38059686981472","0.9811872243881226","83.70386061325573","206.22974497027104","0.9724574089050293","209.86128663705065","241.86879385889105","0.9583815336227417","15.52417431002349","250.34098667381087","0.7706742286682129","174.25773271548204","226.2845577813883","0.8031970262527466","74.07754736008987","219.3347492049226","0.9358729124069214","172.20136654922388","318.6972072905144","0.9449891448020935","89.36454822814542","321.8261070589049","0.13848549127578735","236.71356400633172","319.54513144704094","0.12411621958017349","36.60368077895221","248.94851009402657","0.05807795375585556","242.11121004391342","250.24556117775168","0.06147480756044388","-12.36599791283701","239.26208496093753"
"12","0.7247487525729572","0.9905007481575012","129.32824627246734","150.15956102219303","0.9841678738594055","138.37450214460785","145.3168588823977","0.9866361618041992","119.3454478145425","145.2978515625","0.799872636795044","153.70195376327615","151.63576379286505","0.8737518191337585","105.5105730443219","152.40908462389382","0.991299033164978","175.64354192197715","198.54991271432525","0.9827583432197571","83.70947744332108","206.69758754493918","0.9732751846313477","211.386208129085","241.9192531889519","0.9555796980857849","15.557707742927901","250.5968320053236","0.747002899646759","179.5571799683415","216.8422786746405","0.7864431142807007","74.24371457567402","218.8322462233822","0.9363585710525513","172.2586358762255","318.29709753526","0.9423119425773621","88.77178117340686","322.8892854673673","0.13203127682209015","237.16662837009804","319.0290008814989","0.12061210721731186","36.54362697227329","249.12895810287614","0.0546240359544754","242.82971749897877","250.5302172635509","0.06350334733724594","-11.533204122306476","238.37159283393254"
"13","0.7241899215561503","0.9900400042533875","129.49786017922796","149.88219674709626","0.9837540984153748","138.4127667994281","145.5081311791344","0.9859808683395386","119.53663545496325","145.68943800124447","0.7918165922164917","153.24266620710785","151.93868181346792","0.8689097166061401","105.8026003370098","152.6245009160675","0.9912136197090149","175.66677517361111","198.4229379839602","0.9813768267631531","83.65362828073938","206.72058105468753","0.9713354110717773","211.3971226511438","236.23300197905147","0.9569590091705322","15.464320961945978","250.25288539650168","0.7404367327690125","181.07900582107845","217.77415587838775","0.7989039421081543","73.67653441584967","218.79758581650998","0.932643711566925","172.4145188674428","317.37223667381085","0.9464816451072693","89.06178193933825","321.111315161781","0.13553743064403534","237.00726677389707","319.6898657874724","0.11777127534151077","37.36802443959355","248.73424428754151","0.05589492246508598","242.02692567912584","250.66628245125833","0.06217285990715027","-11.73268536337061","238.72851886580477"
