"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"10","0.6380379405968329","0.9989128112792969","141.16246042687908","120.62269632795217","0.9978740215301514","156.09976575265523","103.0561004908739","0.9971349239349365","124.24831016390932","99.53861202813884","0.8666996359825134","175.10708678002453","121.46917022435012","0.8799405694007874","101.16680868310867","117.11480874930864","0.9889113903045654","200.65327563316995","209.66256740873897","0.9892800450325012","57.56279839409723","211.5620192806278","0.9110892415046692","228.7500159569036","317.3258607577434","0.7911854386329651","3.5752559487336604","320.24099704438606","0.8151167035102844","198.42519722732845","302.8620843127766","0.8652377724647522","45.57025984221814","291.19560849350114","0.3604598939418793","173.56212341707518","339.1829499101217","0.17016439139842987","99.52214658649919","339.7916378595133","0.059145838022232056","151.54609630310458","341.8897996750553","0.08158452808856964","106.0617244944853","336.3733990424503","0.03432030975818634","166.756631689134","324.7212799882467","0.03958747535943985","155.84558823529412","322.1057561013551"
"11","0.6386587464195841","0.9988880753517151","141.06266595179738","120.57985288906943","0.9979920387268066","155.75927734375","103.25231501486451","0.9972088932991028","124.2611953635621","98.98703516057108","0.8587152361869812","174.83139935661765","121.17462968404315","0.8828856348991394","101.57307144863154","117.04720556208518","0.9887115955352783","201.16838043811276","209.92152391281806","0.9896141886711121","58.00448548560049","211.02449940369195","0.9062850475311279","227.90393305759804","317.3034019807799","0.784017026424408","2.373313155828738","319.1140071902655","0.8157218098640442","198.78374885110296","302.81690749446904","0.8774732947349548","49.629077786713644","281.30635759471795","0.37754449248313904","173.32977494383172","338.6071237209624","0.17196285724639893","99.03479881535948","339.0180901721516","0.05742216855287552","209.69145731209153","331.14795786089604","0.092678502202034","106.16581935508579","335.1517128733407","0.018181882798671722","222.02494702308007","273.8120290030421","0.041895944625139236","109.84185910692402","321.4130664926715"
"12","0.6302607274230789","0.9988511800765991","140.87754991319446","120.77764730537888","0.9980484247207642","155.56286381740196","103.20734074685427","0.9971362352371216","124.3969965916054","99.06210030074669","0.8652284145355225","175.18190870098042","121.36525381982855","0.8693898916244507","102.14412913602942","117.329649798638","0.988263726234436","200.20917904922388","208.67708729431695","0.9869996309280396","58.493560591554335","209.45982266316375","0.910832405090332","227.6315806270425","317.59575497787614","0.6676036715507507","1.3935832104651757","321.5566341433905","0.838969886302948","198.02538105085785","302.34005548257744","0.870392382144928","47.77156655305352","280.3859366357854","0.32817894220352173","173.50727953941995","340.1793029245022","0.18149597942829132","99.3786780662786","338.792206080614","0.05140652135014534","210.06491268382354","331.81002186462945","0.08491306751966476","105.2868732128268","336.05797151548677","0.033194318413734436","168.0532418045343","325.56969026548677","0.04352768883109093","109.70153409671161","321.962869019635"
"13","0.6353684932212619","0.9988823533058167","141.83207592933007","120.85057351441512","0.9978535175323486","156.13734426062092","102.53937037645188","0.9971259236335754","124.72336314082925","99.29398798309597","0.8699244260787964","175.51572712418303","121.06864726648922","0.8734842538833618","98.59601588031046","120.96888719406805","0.9895433187484741","206.30359923917484","215.39877562396296","0.9869590401649475","61.21972177542892","212.38959118328265","0.9037416577339172","226.435626659518","320.3657032114215","0.6833901405334473","-12.812513962290646","322.9459347345133","0.8322282433509827","198.36235894097223","302.37706547289827","0.8815593123435974","49.756828756893384","277.52398195519913","0.3098951280117035","175.5521088643791","339.43459839947457","0.23382341861724854","98.5611101536969","337.07026928926996","0.05866842344403267","151.50282118055557","342.80753076603986","0.11294004321098328","100.7556391697304","334.6623513550885","0.02127169631421566","128.2482670802696","307.82349713080754","0.049973487854003906","107.3028444776348","326.11369175193585"
"14","0.6479913024779629","0.9989339709281921","141.7679132199755","119.87490493639382","0.9974931478500366","158.06436376633988","102.73899584744885","0.9967001080513","125.53959865196079","99.06871964446212","0.8745519518852234","176.45740783292484","119.76766670699669","0.8729278445243835","103.60865374795752","117.48437391973175","0.9878444075584412","206.74276513991015","214.55559924640488","0.9769704341888428","65.73963040619894","221.8717970046322","0.8902324438095093","217.72301368464053","309.19150563467923","0.7203903794288635","5.741483401628881","300.6947961317755","0.7792161703109741","201.45005170036765","304.32631230987283","0.8090822696685791","50.80396066304126","254.47725819275445","0.40930911898612976","179.1516193065768","334.28009843404317","0.3266746997833252","86.03857900582108","336.39981160121687","0.1114579513669014","151.67655994689542","334.93004182798677","0.15225863456726074","101.23822380514706","325.27007786573563","0.038323838263750076","169.15787441278596","309.4263019392976","0.07348477095365524","156.05885225183823","325.8985671321903"
"15","0.6588052340290126","0.9989359974861145","141.71986698325165","119.13358705233685","0.9977363348007202","158.16541883680557","102.63395326327435","0.9968175292015076","125.69781932955475","98.54314213305449","0.8779442310333252","176.3946812448938","120.11843520983132","0.8757070899009705","99.90188099979575","123.04157628422291","0.9884650707244873","205.74265025020426","216.2496975248894","0.9855217933654785","68.93320121017157","217.38127311774062","0.8636828660964966","218.26321869893792","308.30517794178655","0.8465772867202759","-11.442698559729882","292.03076387928655","0.749832272529602","204.46644901450165","295.29645801645466","0.5983242988586426","0.9138210147034889","288.0105779867257","0.5466132760047913","178.5864736519608","334.5648679480089","0.32503971457481384","85.2279842601103","339.93342306761616","0.16564296185970306","150.96627029718138","334.8204378111173","0.18665781617164612","120.8856639986724","332.10888887928655","0.09088966250419617","165.49943512561276","325.8524828885509","0.10530077666044235","109.23994076797386","320.5592764795354"
"16","0.662721471313168","0.9989499449729919","141.24460656658496","118.63852981972485","0.9976063370704651","157.55358328227126","102.02699104241566","0.9967775940895081","125.550577001634","99.09468659257467","0.8807051181793213","176.0547194138072","119.99400451120023","0.8738224506378174","103.45757378472223","118.11274165600803","0.9897598028182983","205.28404884089053","216.50278817235898","0.9872374534606934","67.96133801828023","207.7892364231886","0.885715126991272","229.7918581495098","315.5035886511339","0.8289759159088135","-10.50587872274561","284.68593361103433","0.8388987183570862","201.72465405433007","289.2655148126383","0.6630960702896118","-9.057871500651043","292.1999014795354","0.5553781390190125","179.97635186887257","334.3550582480642","0.24426132440567017","71.24599481719771","339.7700540998341","0.14703507721424103","168.22441150939542","340.742165894635","0.15912649035453796","122.26601594413808","331.2014959554757","0.09978341311216354","143.8766339869281","329.3146022020188","0.1191360354423523","127.83021216299021","325.0555041827987"
"17","0.6615157780401847","0.9987969398498535","141.5533726511438","118.82165149249863","0.9976625442504883","156.0873193678513","101.89408563934597","0.9967113733291626","125.3878883910335","99.25359945381638","0.864691972732544","174.75027445874184","120.317931048638","0.8676941990852356","102.43851007199756","116.54820264968198","0.9881304502487183","203.9706999336193","211.49914766834902","0.990778923034668","67.32801649305556","195.97603316855643","0.9024651646614075","231.53639450571896","315.39473001935846","0.8758799433708191","-9.355061848958334","264.5304127921046","0.8667048811912537","188.55218226613565","284.0948108234237","0.6483515501022339","3.3923930747836244","300.5743030109237","0.5307449102401733","174.1488747191585","340.2063312361726","0.35074546933174133","68.15041136897467","342.854976147677","0.09203624725341797","151.13914739072715","341.61193307522126","0.09092538803815842","110.50435783037175","329.0915700186671","0.06116786599159241","169.33703852634804","306.47104448976773","0.12228040397167206","115.29976639093138","325.639626832135"
"18","0.6699587395962547","0.99824059009552","140.13954312193627","119.11133892768254","0.9966821074485779","155.22668377246734","101.52896037143944","0.9959030747413635","125.44692893433415","99.70958878508712","0.8852370977401733","175.04645054636438","118.8032761295285","0.869982123374939","102.12206073835785","114.75910017975664","0.985889196395874","203.2251455269608","207.0823682936947","0.9754694700241089","64.69618454478146","191.94393731851494","0.912504255771637","231.78667853860296","312.6084157217921","0.9418030977249146","-4.730870863970589","265.4434933282633","0.8787426352500916","185.69619970383988","279.10487892353433","0.8359472751617432","34.7091854319853","187.6235880893944","0.3550516366958618","176.97434768178107","344.74514311393807","0.3634106516838074","99.22313017003677","343.80822645879425","0.07189791649580002","150.3449403850082","342.25494114698563","0.1149040013551712","107.10375816993465","329.08638473105646","0.08457192033529282","125.85337520424838","330.8383961905421","0.12306152284145355","111.92349303002452","329.8945766212666"
"19","0.6519674251184744","0.9981693625450134","138.78971673304738","119.49880144237419","0.9964184761047363","154.7515829248366","101.73969370073978","0.994655966758728","124.06931359783498","99.7786017223797","0.9002808332443237","175.45241013071896","119.82109137340986","0.8751989006996155","105.20591586243873","112.73468287645188","0.9841881990432739","197.71197150735296","212.48488704715157","0.9549519419670105","61.55970754187092","197.38179704784295","0.9087032675743103","224.3881006178513","302.3139994123341","0.8603169322013855","1.6247837839562909","261.99239275096795","0.8588005900382996","202.58862464256538","301.9952662645188","0.8320885300636292","36.58261766620711","182.0582999170354","0.38344573974609375","176.12342984068627","347.186506153208","0.3055642247200012","66.77074557036356","352.6015992291206","0.05388127639889717","180.22148182189542","337.5359081167036","0.06878253817558289","90.34522760927288","313.46784473520466","0.04667730629444122","36.68800503599878","321.39420500898785","0.06132214143872261","114.25895341860704","336.366917432937"
"20","0.6244815526639714","0.9987322688102722","140.02510020935458","120.0379903337597","0.996749997138977","153.33124297896242","101.40166156059874","0.995148241519928","123.48713394863154","99.17707595150029","0.8594003319740295","168.2205818525327","121.84577604310704","0.901409924030304","105.50227545445262","112.05527246525858","0.9841422438621521","198.9767635569853","211.90705155904317","0.9607052206993103","56.017511903850085","199.02966524647402","0.919885516166687","236.96177364174838","314.6614007190266","0.8105327486991882","-0.5700328303318398","288.28189816095136","0.8720631003379822","216.74622778799022","299.34914918072457","0.6262391209602356","6.307267831041922","197.00296317581584","0.30220746994018555","172.16105941074346","348.25357352737836","0.18280664086341858","70.47505297691994","344.2292718127766","0.053269147872924805","209.32328367544935","333.550528467229","0.056514110416173935","86.53293983609069","333.16646069551996","0.05276384949684143","21.041120142718547","316.92121387582966","0.043616462498903275","116.78169998468138","311.5545060149337"
"21","0.6028033188160729","0.9988266825675964","140.59037351919935","120.71484050919526","0.9966726899147034","154.84106924019608","102.43775494330752","0.9952859282493591","123.86078080320671","99.02280554307247","0.8333110809326172","174.6392782373366","119.7280478688468","0.8812239766120911","99.47278390522877","114.51004433420908","0.9827595353126526","198.8959099264706","212.33370350525445","0.9744045734405518","54.04894461039625","194.6142470098175","0.8672789335250854","237.99969043607027","326.99405636407636","0.7704110145568848","-0.856364256416271","288.9958474488385","0.827622652053833","207.03255846609477","286.0404279590708","0.5637794137001038","-5.468557021197151","226.91508875483962","0.17640511691570282","161.21502246732027","343.71638205199116","0.19441963732242584","72.35639584609886","339.9018900373341","0.05165467783808708","210.92661739174838","334.4598010577987","0.04079817980527878","90.54655586192811","335.185028346239","0.049033526331186295","4.673569124508528","311.88364214601773","0.04376880079507828","9.630673477073122","313.92343706789273"
"22","0.5813623220824143","0.9990071654319763","140.40857651654412","119.94343175297291","0.9971887469291687","155.78796785641342","103.18646186220964","0.9962040781974792","123.3593909569036","104.36587983528071","0.8335190415382385","174.38996757557192","120.35200000864215","0.8679819703102112","99.37872593698938","120.1329945252005","0.9809368848800659","200.47288283803107","212.87230905178376","0.9787597060203552","60.574061574499595","210.60580363315822","0.846632719039917","229.13294972937092","306.6238808420907","0.6472437977790833","-11.357751983443118","287.7272668349005","0.7592443227767944","213.5810004340278","283.4470387686671","0.5121896862983704","-2.343639049654693","300.6736012686671","0.19059614837169647","194.58663641237746","333.3289222379702","0.12736302614212036","67.97728694342321","344.90831763343476","0.04713470861315727","209.760231566585","333.78901928926996","0.02938937582075596","72.69524867238563","259.80752320416207","0.04001236706972122","216.17600783803107","271.2252024422705","0.02975573018193245","218.47375408496734","270.15043815680315"
"23","0.6181486025452614","0.9987999200820923","141.58790339052288","121.04154603671185","0.9973699450492859","158.4252610549428","104.167356237901","0.9966058731079102","125.46298955780229","99.682244494953","0.8582119345664978","174.8718979779412","121.29346189245715","0.8751466870307922","100.07504531760621","119.35130431588773","0.9809086322784424","200.164834814134","210.1571142146018","0.9868882894515991","58.562745736315364","206.92044148402934","0.8992608189582825","224.53101064644608","299.8935719717921","0.7712926864624023","-11.376121371400123","285.6097898230089","0.7402122616767883","208.73956418504903","276.9302665237832","0.7276305556297302","-7.87619946049709","296.18327183006085","0.24896347522735596","192.11591733047388","333.6930590604259","0.25079429149627686","78.98218092575573","342.8758793383573","0.05835432559251785","208.12649994893792","331.84333733752766","0.04843048006296158","128.98026609732435","337.7394306554204","0.039189230650663376","216.14337597017976","270.40061207999173","0.03046683594584465","-12.09811540990094","262.8182470271018"
"24","0.610583100687055","0.9989721775054932","141.86261744281046","120.02218330855919","0.9973713159561157","159.22958473754085","104.26442644237417","0.9969195127487183","126.26840628829657","99.2028970633988","0.86313796043396","175.51626965890523","121.61815001901273","0.8933379650115967","104.78727053972631","116.15425042346517","0.9776670336723328","200.96125982945262","210.58543517526275","0.9860727787017822","55.14158560559641","206.89436920976217","0.8377829790115356","240.26392718545753","324.5927496715985","0.6547768712043762","-8.583610385071998","308.13419308282636","0.8539432287216187","208.48040811376634","273.0170271881914","0.6124224662780762","-3.738383872836244","310.89957178166486","0.19014738500118256","196.56971252042484","332.71828980572457","0.2778106927871704","75.31952103758171","342.389142871958","0.06487046182155609","207.59487974877453","324.7713180136892","0.06954739987850189","78.1418105979371","329.40978463772126","0.0533565916121006","91.95782430810867","326.08044109513276","0.051775891333818436","82.2897279028799","324.4791270568308"
"25","0.6016929173732505","0.9989080429077148","142.01435163909315","120.41957888982994","0.9971766471862793","159.86060049019608","103.95742500777794","0.9969857335090637","126.39030905330883","99.12869073648369","0.8560946583747864","176.36938955269608","121.2527330786781","0.9164198040962219","104.40895629084967","116.29420457688055","0.986819326877594","203.17121119281046","213.55704248478983","0.9870322942733765","52.252468532986114","208.32503867360344","0.9075840711593628","239.81075112336603","314.9091278346239","0.7044418454170227","-9.837383195465687","315.7815848831582","0.7933750748634338","206.59289790134804","279.77984133019913","0.5286813378334045","57.077181946997555","320.99649344925336","0.17536303400993347","206.47631676368465","336.7589575843474","0.11501920223236084","80.10268267463236","343.1902698077987","0.10242095589637756","205.62862221711603","323.42852297082413","0.06455165892839432","152.50992519403596","329.8755530973452","0.05147402733564377","85.19879110498367","319.9588849903208","0.046431880444288254","80.3702240987541","319.8327528691925"
"26","0.6233083965147243","0.9988886713981628","142.56373187295753","121.19844959900443","0.9971972703933716","160.17865349264707","104.73158844804342","0.9970762729644775","126.76326976102942","99.88854602374863","0.8590731024742126","176.74831814236111","122.53382319897678","0.9185149669647217","103.24809155433007","117.07261347137722","0.9886707067489624","202.37050972732845","211.99589822144637","0.9896633625030518","54.59378510518791","210.10022188709902","0.9019516706466675","238.49898194955065","314.1787476666206","0.7931179404258728","-11.091622745289524","315.81681243086285","0.8154150247573853","193.47582848243465","266.07844800020746","0.6387530565261841","80.08580824908088","299.56083854742815","0.3007996380329132","186.09515420751634","341.55489491150445","0.1445838212966919","132.91625178717322","334.0895067063053","0.07884921133518219","206.88409543504903","329.2372117844303","0.08040767908096313","142.99024394914215","332.1813856816925","0.04581640660762787","216.38426138684642","268.10493941855646","0.04746393859386444","138.3178870506536","328.95539140279317"
"27","0.6375813124810948","0.998904824256897","142.35037211499184","120.88196881049504","0.9972125887870789","159.96540543300654","103.98472068584071","0.997166097164154","126.44878312653186","99.78087838772124","0.8666309714317322","176.3803679023693","120.38715463823978","0.9241650104522705","103.27682993770425","116.50315546356472","0.987250566482544","201.40337775735296","209.44350521121407","0.9875209927558899","56.50899650224674","211.34106121232026","0.9390320777893066","230.70310904309642","312.4701629908739","0.8141645789146423","-8.866070516748367","304.61753102530423","0.8556841611862183","186.9998946844363","261.24708867706033","0.6287254691123962","107.26611168555965","306.1455704680587","0.4427400529384613","184.4549919577206","337.7373241323286","0.15898247063159943","129.9200798483456","329.9657122856748","0.07272708415985107","156.24534058415034","334.20426360273785","0.07841894775629044","131.8411554074755","330.47451863246687","0.037880897521972656","146.51108685661765","330.2992235031803","0.051675520837306976","128.13340928819446","326.29423698492815"
"28","0.6441542878746986","0.9988144636154175","141.4524133220997","121.22126486449116","0.9972208738327026","158.57675589767157","104.23306355434183","0.9969010353088379","124.34835197099675","104.12404288232855","0.8610121607780457","175.3391001582925","119.78299571349558","0.9021753072738647","102.34011980443219","116.90904195329786","0.9890121221542358","200.56902318218957","212.81418521847348","0.9809273481369019","54.81673895143995","211.0880515849696","0.9356346726417542","220.5944904003268","306.6319828539823","0.7892369627952576","-14.511318830103656","295.4403173396018","0.7104297280311584","191.85162313623368","273.21218845063606","0.8404825329780579","106.04844835069446","271.36225607542866","0.44104263186454773","182.42813010620915","335.1851255703817","0.1839846968650818","135.45004850898692","329.1361634921184","0.14497488737106323","170.10370391646242","337.603511303927","0.07907533645629883","113.60681870404413","323.92819024820244","0.04559391364455223","155.1397984323938","324.1941955026272","0.05410422012209892","139.554483251634","320.488011182937"
"29","0.6497484285603551","0.998746931552887","140.08530560661765","121.76213897435012","0.9976143836975098","154.93751276552288","104.56723913682247","0.9963555335998535","123.43434851154004","102.93230174917036","0.8659135103225708","174.50409135008172","118.93494192477877","0.8723729848861694","97.81715143739788","118.71088888792866","0.9904765486717224","201.26511118770426","213.31876231505808","0.9719957113265991","57.89563945695466","202.5926384039685","0.9277738332748413","227.03941993464053","312.5749706167036","0.7769140005111694","-9.986105526194853","277.8468309250553","0.6677570343017578","192.9739838643791","275.3028640071903","0.6477789878845215","89.93665907118056","261.2486442633435","0.5150794386863708","178.55302798202615","338.65317555655423","0.29847437143325806","118.03971035028596","334.2467505530974","0.11912491917610168","30.64984689351001","269.6538496439436","0.28676921129226685","-0.9121889849893409","267.299534620437","0.04891657456755638","102.96182470383988","318.46769349764935","0.06365931034088135","98.26609094158498","315.9369166551438"
